idmovimentacaoitem,valor_desconto,valor,valor_cancelado,valor_juros,valor_multa,valor_taxa,valor_taxa_juros,valor_taxa_cancelado,valor_cupom,status,dthr_pagamento,idmovimentacao,idproduto,dscproduto,idequipamento,tipo_equipamento,idformapag,dscformapag,idtipoproduto,dsctipoproduto,idapresentacao,dscapresentacao,dthr_apresentacao,idprodutocategoria,dscproduto_categoria,idevento,dscevento,idpessoa,nome,cpf,rg,passaporte,documento,documento_unificado,newsletter,end_cidade,end_estado,end_pais,celular,email,sexo,dt_nascimento,idpessoa_tipo,dscpessoa_tipo,cliente
89fd270b-0d1c-4088-b0a8-3571308429ef,271.48,996.43,3.67,7.21,3.27,9.48,10.46,6.3,13.3,PA,2023-09-06 12:05:19,e8571496-f9cf-45a4-bf2d-c27de5e39c8b,937a037e-9d50-4a9c-b849-c5d91f68279a,Maiores,94003daa-c4b5-43ad-a545-000f464f0abc,100,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,23910187-92ba-4430-9bfd-fed97fc6a5e9,A possibilidade de mudar antes de tudo,2024-05-27 04:58:53,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,1710ab65-9eab-4b4f-bd46-2f00e72021f7,Rafael Souza,68130795493,596085691,713697845,030473897,68130795493,1,São Paulo,PR,Brasil,5541993693749,da-rochahenrique@fernandes.br,3,2005-05-21,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,internacional
754904ff-4c94-40f8-b3ca-9e617b004abb,25.6,533.89,4.07,3.5,15.61,34.42,14.92,8.68,17.61,PA,2021-07-23 02:15:40,7fd30522-7d3a-4c50-8ec4-2dc2463de35a,23750cde-9541-4c97-ae87-90d1667f6e14,Ipsa,5d1251cd-cc11-4f93-b9db-9cd4e8cd4570,107,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,ff310314-81e0-4a39-8a75-1be05c02cd31,O poder de conseguir de maneira eficaz,2023-08-04 16:58:50,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,fb024af3-2969-4667-88a8-c2f52ec82938,Dolorem,4359fb1b-d106-4aae-b348-22a28afaca26,Lavínia da Luz,27986410396,557233109,098172976,958746996,27986410396,0,Belo Horizonte,CE,Brasil,5521935156517,vitor-gabrielda-luz@freitas.net,0,1959-05-07,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,internacional
a4ec6085-03e8-4101-8dbd-58055cd4cbbe,75.2,553.6,1.94,10.38,17.76,12.53,8.38,4.71,11.33,PA,2024-04-03 03:57:19,8d9518fd-53ad-4cc0-a41a-a97f3cba0cd9,4049c135-c33f-4bdb-916a-53fa1a4017d1,Fugiat,d01fbf8c-ca00-4a89-b614-056e6b1b12d3,108,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,3e87e7be-b198-4fe4-bdb4-f20f2b9d9e3f,Dicta,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2022-04-24 22:17:59,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,b90b0a33-a89e-4d45-b486-d2c37672107f,Erick Dias,34601927803,518521232,620630607,254040802,34601927803,1,Recife,GO,Brasil,5581996538765,felipepereira@da.com,4,1985-01-09,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,sport
ce0aaf21-546a-4a05-81be-df10d8ce5436,9.06,618.61,7.84,6.9,15.45,32.71,8.95,6.46,10.61,PA,2024-12-09 04:24:25,d4fb17fe-56e4-4534-bad8-b0d58895292c,05cf116a-1e0b-42b6-b9e0-7df9c90f7347,Incidunt,3aba63d4-0217-46bb-90f6-64d6b31cab43,109,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,025050f9-1ce1-42c7-ad96-d5e2559b8c85,O poder de evoluir direto da fonte,2023-12-17 06:24:41,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,e86f6ddc-7588-4566-b768-12f595ae2bf7,João Vitor Ramos,64125930716,307098369,883064952,179143149,64125930716,1,Curitiba,MG,Brasil,5521983702539,moraespedro-henrique@hotmail.com,3,2003-07-28,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,juventude
4b1547c6-6c3a-4efd-b372-12cfe7f26aba,20.77,80.22,4.54,7.43,9.61,28.66,0.28,0.39,5.07,PA,2023-04-23 20:07:56,e5e2f20c-45c9-425f-b9b1-4f2140eee633,00e95b56-b7a2-42d8-b5b6-2327d095a3e1,Rem,99391219-3115-4aed-8399-0de10655338d,125,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2024-05-25 00:53:45,ba63af73-f7ed-4bc1-a113-5daad225d0f5,Iste,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,e507c933-e8f6-4335-a245-a8ccdea59e8e,Eduarda Ramos,27634901822,923275294,841983695,808493741,27634901822,1,Fortaleza,PE,Brasil,5584949923241,brunoporto@hotmail.com,0,1972-03-02,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,juventude
aa850936-51ef-4342-a5f7-a7cc116f71cf,66.85,959.69,4.47,11.43,15.97,21.57,12.82,5.3,10.27,PA,2024-03-23 13:06:57,b6de0fdd-249e-4c41-b2ab-310fcbec0507,985589b0-2d1b-4927-9b2a-102214f0bd1c,Magnam,46b930ab-7dc7-43eb-8739-527eed4b9a72,107,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,ff74decd-de8f-47b8-8269-8b955c908313,Incidunt,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2020-08-05 08:15:24,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,96d974d5-6731-44cf-956d-1726aa6d2b92,Rafaela Silveira,98316547228,202029569,444760241,751591641,98316547228,0,Florianópolis,SC,Brasil,5531901588050,carvalhoaugusto@das.org,4,1983-02-22,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,sport
844e3fda-3520-449e-96d7-f2ee8469ade7,192.43,881.15,6.54,7.52,4.84,10.11,9.62,8.61,16.8,PA,2022-11-19 08:21:46,8711275c-a646-4f46-b180-873476609377,4e77ac32-8051-4ef7-9cfe-3d78cb53ded6,Repudiandae,be67516e-7027-4e36-ae00-07755a20afb2,122,e8d402bf-d972-4e35-83d1-94afb88d29b0,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2022-11-17 07:35:51,ba63af73-f7ed-4bc1-a113-5daad225d0f5,Iste,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,6988ff2d-af12-4ee8-be1c-69b279d63ac2,Anthony Vieira,32084691524,736457180,241423408,974147618,32084691524,0,Florianópolis,BA,Brasil,5584992547752,pietra46@moraes.com,0,1961-05-11,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,sport
b31be521-e882-4ded-8f5c-caeceb7555bc,46.66,277.75,9.14,18.64,16.85,38.7,1.32,5.31,17.27,PA,2024-06-14 07:21:45,e75ff41b-635d-4ec4-9660-faba5794f91e,985589b0-2d1b-4927-9b2a-102214f0bd1c,Magnam,72b98041-78c8-4335-9e51-1936a68492c0,125,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2020-03-12 22:22:52,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,5ea51adf-d070-4e9a-b105-9744ba347e17,Isadora da Rosa,67189250395,085672710,473391812,028210712,67189250395,1,Salvador,RJ,Brasil,5561967650472,zda-cruz@gmail.com,0,1979-10-07,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,sport
e8a3fdf6-dbc7-44c3-ab45-6f8f858a83ca,24.75,144.59,3.75,10.81,19.28,36.19,2.88,3.91,6.86,PA,2022-12-15 15:56:08,16c833b3-402e-4eba-aed9-c10c50e72811,75793833-f517-4bcf-aa6b-fa392d665871,Quaerat,cc5724c3-b403-44a5-b409-7e199d7a5d45,122,9a62b224-7a8c-4c14-b2b3-7b5b01f69738,VISA 16 digit,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2024-09-23 20:25:14,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,3d95870f-ea65-4db8-9d91-93663bf0e3c9,Maria Eduarda Peixoto,79280615386,208471066,149086224,769598221,79280615386,0,Salvador,PE,Brasil,5511929345298,rcardoso@lopes.com,1,1972-04-19,cd9cfd03-dff3-492b-87ce-738d7e22c602,Serventuário,internacional
201d466e-87af-4d26-9c29-2147c92430cb,34.39,945.39,8.73,19.96,26.11,8.04,14.39,0.82,16.41,PA,2024-05-03 16:51:57,5dcb5a4c-dcff-48bf-8cdb-7b9f466ace5c,1e1e159d-24da-4645-a07a-21bcb9b97850,Eos,34310117-4686-494f-b13d-83e6acd3255c,109,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-02-18 06:27:14,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,e90ff2ea-3a74-4234-9878-57c614bd0c86,Levi Lima,75862190368,411401950,618475190,184962140,75862190368,1,Belo Horizonte,SP,Brasil,5521993652080,beniciocunha@cavalcanti.br,3,1977-06-27,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,sport
0377d2a6-c65f-4a59-8d06-c58394293339,93.61,429.62,7.86,16.19,7.06,35.27,9.67,7.22,17.67,PA,2021-10-14 23:23:00,35e6f773-5eac-4e9d-aae3-5fe4d1e18659,0bed58e6-023a-404b-b035-81ed5a5c9359,Labore,b46f79a9-e366-41ef-8bac-c702e44d5e49,122,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2022-08-20 10:42:58,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,2e170df4-244f-4279-9d48-59b573f9adf5,Maria Cecília Santos,09482517350,431752292,626154325,321064045,09482517350,1,Rio de Janeiro,SP,Brasil,5531995698052,vitor18@uol.com.br,4,1965-12-14,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,juventude
bca12eed-dcd6-4c48-8a75-fd903dd302fa,54.69,676.91,3.39,8.59,27.62,39.34,3.24,2.7,2.49,PA,2021-11-26 22:04:03,90b1aa9b-3323-498f-8d54-c300afdf5a9b,cf47fe95-2492-4aa4-b55d-33692cbd7ce0,Atque,a88734dc-e39e-43d6-91b2-5405d443796c,109,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2023-11-07 15:10:09,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,4ca5b014-0c54-421d-873d-a1ccccec307d,Srta. Ana Laura da Mata,15462807902,313902953,366546554,259063237,15462807902,1,Salvador,PR,Brasil,5511948158045,mouragiovanna@ig.com.br,1,1971-12-11,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,juventude
f4619ad5-7cef-4497-a421-4a0f7221bfcb,11.75,251.4,5.67,16.25,12.0,11.5,3.07,4.83,3.87,PA,2022-11-19 22:40:47,84470604-d216-4210-9d45-52f97f3abc68,1c023f97-cef5-4d44-b488-a4993b85b393,Suscipit,937e4cc2-9737-48de-8933-0eddf42cdb9c,108,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,a31a6865-0fb2-439a-8e5a-6982053fe79f,O conforto de mudar mais facilmente,2021-03-04 15:25:48,339009bb-0d0a-4d19-8828-50ea7bebc37a,Earum,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,3e103bc1-5647-4f9b-bb39-3c4484977924,Dra. Heloísa Cavalcanti,64137209561,359432738,706279912,565054282,64137209561,0,Florianópolis,BA,Brasil,5511951645380,fernandesjoao-vitor@cavalcanti.com,0,1977-02-18,edfde20a-dc71-4a3a-94fd-1edc55c50e90,Instalador de linha telefônica,sport
462f3db9-4931-43de-94d8-4ea3bf29a09f,42.58,144.26,1.9,0.87,19.08,39.63,11.81,0.37,19.95,PA,2020-09-10 09:03:37,2bd16e81-8327-4a6c-9fc1-ea6080f34a8b,d45716ea-7818-4bc9-8593-c9190161af3f,Nulla,adcd0beb-c11f-44c0-81b1-b71684bc6483,100,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,80fd140c-d81e-4cb8-9c72-8f1066667a17,A arte de inovar sem preocupação,2023-07-10 16:25:40,c83b486a-dc7d-4499-a468-67e417169cbc,Ipsa,400de6e9-7eaf-4979-b021-51e3aa4e98f8,Aspernatur,a6d6a90c-3209-4c26-bb39-fd0f5048b4cf,Srta. Isabella Moraes,19205847305,922190462,335577780,194306382,19205847305,1,Curitiba,GO,Brasil,5571997219445,ana-juliacastro@hotmail.com,4,1970-08-18,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,sport
e0734dc6-5fac-4eaf-92e2-22debf6f9705,202.4,862.19,6.74,15.83,20.51,19.99,13.63,4.23,9.26,PA,2024-02-21 07:22:48,e81c0f36-fc5c-442b-92eb-c8291933b3ed,4e04827f-a3a7-4c9c-8305-b0620a43830e,Accusamus,de863e3b-356e-4920-9d05-3714f3c91530,100,cde07737-c1f4-4403-bb45-d2f1785d65b0,VISA 16 digit,5c3dbee0-df8b-44cf-a9f9-cbd34a436764,Ipsam,a426387d-c62b-41f2-9f11-18dcfe21f923,A segurança de conseguir antes de tudo,2023-08-03 08:01:18,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,0ca673a5-87c2-4bd6-b5c5-abb490fd360e,Srta. Lara Cunha,59170482667,095127407,733961588,269242875,59170482667,0,Recife,MG,Brasil,5584976830728,pjesus@da.org,4,1984-05-22,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,internacional
45fabb42-8c4a-4773-9824-e15595321e89,129.98,975.56,0.57,5.93,24.58,10.34,13.51,0.6,4.18,PA,2020-03-20 21:21:00,ca99fda4-329d-47fe-af53-38814db32237,4c98f23a-bbf8-4a52-a83d-0a7f47cb6894,Sed,288d923e-0857-43a3-ba71-9f23a89319af,100,6c4207c8-783d-471c-b7a1-d0599fc5490e,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,025050f9-1ce1-42c7-ad96-d5e2559b8c85,O poder de evoluir direto da fonte,2024-07-19 09:06:49,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,707df348-06a3-4fee-af30-0615818eda3b,Luiz Otávio Farias,45132869700,809304059,954976585,922067783,45132869700,1,Salvador,PR,Brasil,5581984775419,vsales@porto.com,4,1985-11-16,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,sport
23f6c3b5-f82f-4a53-a115-aca05918c1ae,59.79,534.5,4.42,1.66,25.73,23.56,8.39,8.8,14.41,PA,2023-11-09 10:49:45,6e785430-aa21-4128-a8a4-210b5f745a46,fd09f30b-0951-4abe-8a07-0eb89857bb62,Molestiae,a5db5ebb-2e0c-40bc-84aa-cbe28257ac5c,107,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2022-10-06 12:18:24,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,96f9299c-4133-4893-95ab-8fa6ef96215f,Lucas Correia,63529870447,357932325,144904864,336500318,63529870447,1,Rio de Janeiro,RJ,Brasil,5521949397442,alexandrepinto@uol.com.br,3,1967-10-26,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,sport
931351cc-c074-402c-818a-4eea04be3bbc,206.13,701.24,5.2,5.63,9.14,37.86,14.22,3.34,15.1,PA,2021-06-15 10:26:11,628049b4-808f-4ea6-8b9c-7f74b2016f07,b4451f54-1f8e-450d-b98b-b3cdd01f362a,Cumque,7ca0372e-c545-48bd-8025-c99138774260,122,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,369058d6-c4f2-49df-9e74-dabf8003c239,Qui,2a0d6212-93f2-43a2-aa39-153a66f6885b,O conforto de atingir seus objetivos sem preocupação,2023-10-09 17:25:11,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,7d42eb05-5d2f-4cb0-961b-b47cb0db1a41,Laudantium,fa9d6ab9-6016-4189-9d3e-e0bf0171c0ee,Maria Eduarda Castro,01352964805,957243705,098553410,463062128,01352964805,1,Fortaleza,SP,Brasil,5581994743602,eda-rosa@bol.com.br,0,1970-08-21,27674dd9-6cf6-47a4-8e46-b824ca7c61da,Patologista oral,internacional
867265ee-35d7-47f5-a74f-7cb3e266e052,86.93,675.17,1.41,3.51,7.7,0.39,0.72,7.86,6.81,PA,2021-02-27 01:32:01,26fb7706-d935-4068-981c-375d544204aa,1c023f97-cef5-4d44-b488-a4993b85b393,Suscipit,b345e921-0eff-4ebf-a948-3d5325dcffcc,125,de53ceac-4d4f-410f-83e4-df437f65f2ec,Mastercard,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,b6b2c39b-d858-4c2b-970a-7f228e0f5694,O conforto de evoluir de maneira eficaz,2022-10-08 18:26:32,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,4c43ac38-f4fc-4fa9-8379-0290883db518,Maria Luiza Correia,19582640324,312016545,605418981,997095776,19582640324,1,Rio de Janeiro,CE,Brasil,5511909285357,natalia93@hotmail.com,2,1975-11-23,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,juventude
4528e43f-e287-4ca6-9ee9-e530645da699,74.01,351.62,6.45,19.86,8.05,30.88,8.26,3.08,3.98,PA,2024-05-02 00:15:27,5dfbc535-7af4-4655-9777-a6ff8c2e7e5b,4c02e9ad-c235-458a-988a-0443e0c37115,Ipsa,cc18d4c3-3e8b-4c19-9c23-d180fc78fe10,108,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,21d779d9-e158-463d-9497-5b944925b566,A simplicidade de mudar mais facilmente,2020-06-25 07:25:45,c31f1dea-999c-4746-80e9-ea2ca78145c4,Illum,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,563af5b1-19be-4f95-b556-168459b67d52,Luiz Miguel Pinto,52906437883,122533141,791118125,602593180,52906437883,0,Florianópolis,BA,Brasil,5581905080293,sarahrocha@hotmail.com,0,1964-04-16,fe781ae5-2bf9-48b2-aa81-05145123051a,Dialoguista,juventude
f951f9cc-2e47-4a19-baab-aafebbb09e75,44.18,554.2,1.5,3.4,28.19,21.35,2.96,7.53,6.37,PA,2020-03-11 14:31:35,8767e47a-3002-48fc-a3a4-c87c374a76e0,faceff43-1d79-4858-886d-e827ec305222,Dolore,3c434155-7aa4-4d57-a978-ca1bb2e13f9f,108,fb1804d1-40db-45cc-871e-acb2627c50cd,Diners Club / Carte Blanche,7f75d22f-c326-4754-836a-5e24ba470006,Dolorum,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2022-12-20 09:12:17,2c957832-47da-4754-b296-2c94f18511ea,Animi,3b1470df-006d-4b79-ad3b-7c4f0e5e9e64,Pariatur,22ef9e1e-0c9d-474b-b2fb-58f55048c966,Sra. Isabelly das Neves,96870134278,514890894,153381249,467386726,96870134278,0,Recife,PR,Brasil,5571994111705,fariascaua@hotmail.com,2,1983-09-19,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,juventude
0704d4e4-e56b-4719-b9e6-f8f0aa4b5330,90.83,334.45,7.82,1.04,0.27,40.17,11.67,2.53,2.9,PA,2024-04-13 10:03:11,188a7f91-a5a1-4863-84e0-9e683696c549,75793833-f517-4bcf-aa6b-fa392d665871,Quaerat,b4c88a25-1bca-46f7-916a-88448862666a,122,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,b31dcd86-4cbf-4fa4-b2b3-e5bed588884d,A liberdade de inovar com toda a tranquilidade,2024-07-11 03:33:12,e4c95de8-9437-4244-b863-e53cb2e36ffa,Dolorem,5cb9e33e-d6ad-4151-af70-5be545ab3fe0,Possimus,d3e4b2b4-926a-4e77-bf61-280ce0646937,Júlia Silva,24196573061,304461268,963143421,723453737,24196573061,1,Recife,PR,Brasil,5584926111661,pedro-henrique51@cunha.com,4,1965-03-15,f8b80812-3294-40a6-8024-06178033ee80,Terapeuta Holístico,internacional
06040a5a-9ef2-4861-9c29-740ee9005728,135.61,472.82,7.78,4.14,18.8,29.21,13.61,4.78,12.22,PA,2022-12-20 11:03:43,bf0dcb18-c587-49a1-aa73-1539e9c51aeb,d45716ea-7818-4bc9-8593-c9190161af3f,Nulla,b0a9b746-ca3e-4a42-80a2-fa4b856afacd,125,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,9791d6b5-af7c-4faf-ab45-edb6db83eeb4,A liberdade de mudar com força total,2022-04-24 04:54:34,0d5cc612-87cc-411c-9b95-b5aa198ddee2,Ducimus,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,f5dcc283-4de7-4d13-a238-6bf26743a825,Benício Correia,84791362519,033541853,192637842,464430015,84791362519,0,Porto Alegre,RS,Brasil,5584913040367,rporto@farias.br,2,1957-03-01,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,juventude
c20e49d7-32e9-4e0b-a6de-355f81b7de8a,192.27,756.7,4.03,7.87,6.31,1.7,8.4,1.78,18.29,PA,2020-09-01 14:53:28,1724bcea-38a2-4661-bd2c-deecbb331cfe,6d6f47e4-a211-4b56-879b-52571dd95de7,Nostrum,7afea4d3-93f0-4ae5-8799-1e4d0d1fede8,100,e8c3263f-5560-4401-9bb8-02e2e15e245c,American Express,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,ccc812d4-df12-4991-9df5-71d680ed7241,O prazer de avançar de maneira eficaz,2020-01-18 15:20:29,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,abbf2078-8847-4fe2-8a0c-02baecee986b,Isadora Rezende,57142608994,190192828,083930073,865944623,57142608994,1,São Paulo,GO,Brasil,5551919531072,cardosobrenda@ig.com.br,2,1981-08-25,b7b9f86e-4097-4ed8-b240-3e5ebde828d0,Mensageiro,juventude
8062d4a6-2109-44ff-bff9-b7d9d7415608,94.75,485.97,6.56,5.26,19.46,43.68,10.45,7.19,4.93,PA,2023-02-13 04:17:03,03d01339-8b44-4456-a434-25d2cb5a83a6,fcbdee6c-5174-49b7-82cb-2ec149fb1f5d,Molestias,b9b11057-a5b2-48bc-85eb-65fd74544de4,107,d65ac9f6-4804-49b6-9c0c-515ede3075c3,VISA 16 digit,354b5d88-032b-4d72-83d0-40141e1b4449,Rem,a55df002-bd2d-480a-8087-03a0f30a1d5d,A liberdade de ganhar com toda a tranquilidade,2020-05-29 16:23:25,8243b388-ccc8-47df-8dfa-b3108a60edec,Inventore,21ea8866-9e35-458c-856c-92e3f0dd5850,Non,9013c962-ed4a-4c98-bf32-bd6f553f9aa2,Rafael Mendes,19734205897,652352578,102424956,867299480,19734205897,1,Salvador,CE,Brasil,5521972144629,yagoramos@silva.org,3,2005-02-27,7da66942-f833-4bcd-a8a4-b90dd76061d7,Síndico,juventude
8210151a-9331-4c4b-be58-d416b1457000,182.68,832.42,1.57,15.85,12.65,12.47,4.51,4.88,14.58,PA,2021-04-14 09:55:26,376f2ed9-5da5-4f20-97ed-c9c3f51da9db,5729e014-28c9-4247-8f0c-311875a52bd9,A,d60c79dc-40d9-465a-b982-6be69db7601f,125,801fb0f3-392f-4c95-aa96-71b2490a4c57,Diners Club / Carte Blanche,8e2fbc05-7f42-4d3b-9189-81f2480d86ce,Maxime,b6b2c39b-d858-4c2b-970a-7f228e0f5694,O conforto de evoluir de maneira eficaz,2021-02-24 07:13:44,ba63af73-f7ed-4bc1-a113-5daad225d0f5,Iste,e6f9def9-2326-4fd9-af57-e892629830dc,Vitae,f6db6b53-3a26-4c11-9772-c5fa51a0ca6a,Luiza Castro,15897634084,902627936,248807881,111053638,15897634084,1,Goiânia,RJ,Brasil,5521935895349,ana-claraaraujo@yahoo.com.br,3,1980-11-15,75bc3203-bb49-4bcb-9be0-e31e715313fb,Carnavalesco,sport
cf38cd01-ffef-43b6-b5a7-877d4b1982e2,1.37,11.39,7.05,15.96,28.13,16.93,6.11,8.88,15.09,PA,2020-05-17 00:00:43,e2af52ec-2a7c-42ef-8354-5d8eab26c67a,3e9183a1-9464-43b8-b5c5-9339e14238e0,Earum,8bfe15d6-e00e-45d1-9982-34b69dd62d7c,109,acbed526-e6f2-4d80-8ca4-2a6787f5d44b,VISA 16 digit,d5c8fe8f-f598-4d31-902d-9210a376b527,Eos,2a0d6212-93f2-43a2-aa39-153a66f6885b,O conforto de atingir seus objetivos sem preocupação,2021-07-11 10:53:00,0b5f2f37-13dc-4ff7-8701-5efd79a43cbf,Omnis,0e956e2a-cdaa-42b1-afcf-e820e14de258,Autem,11531d5c-19c4-456f-b1c5-1da1d688e2e6,Fernanda Costa,06175432916,574128073,323532969,804306485,06175432916,0,Porto Alegre,CE,Brasil,5571963823871,psantos@moraes.net,2,1987-10-24,6e05ff24-1145-4373-9373-e6aec0ab87ca,Historiador,sport
